Time,Frequency,GTR_Amplitude,HyperTwist_Amplitude,Difference
-0.802,143.90012909501417,-0.000000000000000000001355721638860332,-0.0000000000000000000015827975410387415,-0.0000000000000000000002270759021784096
-0.801,143.93008644533595,-0.0000000000000000000024089266221155944,0.0000000000000000000004792544911375346,0.000000000000000000002888181113253129
-0.8,143.96006667577342,-0.000000000000000000002158117250874328,0.0000000000000000000021844767433489825,0.000000000000000000004342593994223311
-0.799,143.99006981652715,-0.0000000000000000000007376254334045653,0.0000000000000000000024054935971863122,0.0000000000000000000031431190305908777
-0.798,144.02009589785442,0.0000000000000000000010836616707228172,0.0000000000000000000013444394915926698,0.0000000000000000000002607778208698526
-0.797,144.05014495006924,0.0000000000000000000023179201072262183,-0.00000000000000000000021255535707030065,-0.000000000000000000002530475464296519
-0.796,144.0802170035427,0.0000000000000000000022942250195913462,-0.0000000000000000000017052034047442187,-0.000000000000000000003999428424335565
-0.795,144.1103120887029,0.0000000000000000000010239151937985005,-0.0000000000000000000025027273975219605,-0.0000000000000000000035266425913204606
-0.794,144.14043023603523,-0.0000000000000000000008038327335481254,-0.000000000000000000001850545278921661,-0.0000000000000000000010467125453735356
-0.793,144.17057147608236,-0.0000000000000000000021952469538073578,0.0000000000000000000001152206697042295,0.0000000000000000000023104676235115875
-0.792,144.2007358394446,-0.0000000000000000000023922404078149746,0.000000000000000000001995297281317403,0.000000000000000000004387537689132378
-0.791,144.23092335677984,-0.000000000000000000001286026640103832,0.000000000000000000002478297234521507,0.000000000000000000003764323874625339
-0.79,144.26113405880372,0.0000000000000000000005219130190918111,0.0000000000000000000015652525125460728,0.0000000000000000000010433394934542616
-0.789,144.29136797628988,0.0000000000000000000020461424866067633,0.000000000000000000000036100307853922045,-0.000000000000000000002010042178752841
-0.788,144.32162514007007,0.0000000000000000000024542374422597382,-0.0000000000000000000015050684977149216,-0.00000000000000000000395930593997466
-0.787,144.3519055810342,0.0000000000000000000015219004763936503,-0.000000000000000000002464278194332661,-0.0000000000000000000039861786707263114
-0.786,144.38220933013054,-0.00000000000000000000024287299193270443,-0.000000000000000000002049856282886159,-0.0000000000000000000018069832909534546
-0.785,144.41253641836587,-0.0000000000000000000018757867582766516,-0.00000000000000000000020182916725364874,0.0000000000000000000016739575910230029
-0.784,144.44288687680572,-0.000000000000000000002482888914974405,0.000000000000000000001799860949533848,0.000000000000000000004282749864508254
-0.783,144.47326073657422,-0.0000000000000000000017303922548672327,0.00000000000000000000251141268247435,0.000000000000000000004241804937341582
-0.782,144.5036580288546,-0.00000000000000000000002905968288476374,0.00000000000000000000174330622112047,0.0000000000000000000017723659040052334
-0.781,144.5340787848891,0.0000000000000000000016891676146030892,0.0000000000000000000002482082237249277,-0.0000000000000000000014409593908781617
-0.78,144.5645230359792,0.0000000000000000000024813026947972,-0.000000000000000000001325147385211515,-0.000000000000000000003806450080008715
-0.779,144.59499081348577,0.0000000000000000000019111672787007266,-0.000000000000000000002407252633631727,-0.000000000000000000004318419912332454
